areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12
Brooklyn Heights,Brooklyn,neighborhood,439000.000,475000.000,499000.000,542000.000,535000.000,530000.000,519000.000,465000.000,477000.000,465000.000,432000.000,400000.000,399000.000,425000.000,454500.000,479000.000,490000.000,474500.000,434000.000,450000.000,429000.000,459000.000,464500.000,495000.000,537000.000,569500.000,595000.000,579000.000,549000.000,544000.000,549000.000,575000.000,637000.000,695000.000,624000.000,519000.000,489000.000,599000.000,695000.000,599000.000,557500.000,637000.000,595000.000,660000.000,660000.000,549000.000,697000.000,610000.000,672500.000,614000.000,650000.000,720000.000,667450.000,674500.000,699000.000,700000.000,699500.000,762500.000,837500.000,837500.000,900000.000,687500.000,715000.000,947500.000,950000.000,930000.000,885000.000,757000.000,729000.000,699000.000,697000.000,625000.000,695000.000,835000.000,800000.000,860000.000,685000.000,649000.000,692000.000,675000.000,699000.000,749500.000,765000.000,775000.000,775000.000,879000.000,799000.000,835000.000,899000.000,809000.000,749500.000,747000.000,817000.000,845000.000,840000.000,829000.000,839000.000,1162500.000,997000.000,999000.000,874500.000,850000.000,849000.000,762500.000,832500.000,815000.000,900000.000,825000.000,790000.000,790000.000,849000.000,849000.000,882500.000,825000.000,735000.000,799000.000,877000.000,877000.000,867000.000,875000.000,825000.000,875000.000,900000.000,887500.000,859000.000,977500.000,900000.000,987000.000,895000.000,987500.000,899000.000,897000.000,870000.000,839250.000,840000.000,1075000.000,1025000.000,1025000.000,825000.000,729500.000,799000.000,730000.000,715000.000,775000.000,752500.000,722500.000,775000.000,822000.000,859900.000,785000.000,699000.000,675000.000,699000.000,699000.000,699000.000,650000.000
Brookville,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brownsville,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushwick,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambria Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canarsie,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000.000,145000.000,,145000.000,145000.000,,,,145000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll Gardens,Brooklyn,neighborhood,,,615000.000,612500.000,589000.000,666500.000,648000.000,685000.000,499000.000,499000.000,499000.000,,573500.000,,499000.000,459000.000,532000.000,606500.000,649000.000,688500.000,649000.000,649000.000,639000.000,639000.000,648000.000,639000.000,643500.000,649000.000,649000.000,699000.000,699000.000,699250.000,739000.000,739000.000,730000.000,,,,,,,760000.000,754500.000,,,819000.000,,,,,,,,,,,,,,,,,,900000.000,900000.000,,,,1025000.000,999000.000,999000.000,,,,962000.000,,,,,,,,,,,,,1110000.000,,,,,,,,,,,,887000.000,924000.000,902000.000,,,,,,,,,,,,,,,,,,,,,,,,,937000.000,995000.000,1092500.000,995000.000,995000.000,947000.000,,942500.000,1003000.000,1147500.000,1325000.000,,,,,,,,,,,,,,,,,,,
Castle Hill,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Harlem,Manhattan,neighborhood,336000.000,341500.000,339000.000,335000.000,337000.000,360000.000,379000.000,395000.000,360000.000,360000.000,360000.000,359000.000,360000.000,350000.000,355000.000,350000.000,349000.000,335000.000,335000.000,341500.000,335000.000,341000.000,329000.000,329000.000,325000.000,325000.000,299000.000,299000.000,272000.000,285000.000,285000.000,299000.000,285000.000,255000.000,259000.000,249500.000,257000.000,274000.000,269000.000,279000.000,272000.000,277000.000,269000.000,255000.000,250000.000,250000.000,260000.000,260000.000,244950.000,275000.000,299000.000,282000.000,280000.000,305000.000,329000.000,325000.000,349000.000,359500.000,352500.000,344500.000,327500.000,327500.000,330000.000,350000.000,339500.000,375000.000,399000.000,389500.000,400000.000,377500.000,380000.000,367500.000,359500.000,337500.000,370000.000,395000.000,399000.000,400000.000,399999.000,397000.000,399999.000,399000.000,399000.000,379000.000,350000.000,399999.000,425000.000,439500.000,475000.000,452500.000,400000.000,399900.000,399950.000,399000.000,387500.000,349999.000,349000.000,359000.000,400000.000,452000.000,497000.000,450000.000,469000.000,439000.000,439000.000,425000.000,439000.000,444500.000,450000.000,467000.000,499000.000,469000.000,425000.000,450000.000,449500.000,449500.000,457000.000,459000.000,454500.000,450000.000,450000.000,425000.000,422500.000,415000.000,449000.000,454000.000,430000.000,464000.000,469000.000,449000.000,399000.000,397000.000,403500.000,399000.000,450000.000,449500.000,450000.000,442000.000,449000.000,430000.000,449000.000,472500.000,460000.000,450000.000,449000.000,449000.000,455000.000,475000.000,434000.000,432000.000,422500.000,420000.000,432500.000,435000.000,449500.000,440000.000
Central Park South,Manhattan,neighborhood,2495000.000,2495000.000,2400000.000,2825000.000,2750000.000,2772500.000,2750000.000,2575000.000,2750000.000,2397500.000,2122500.000,2695000.000,2695000.000,2450000.000,2147000.000,2245000.000,2097000.000,1800000.000,1795000.000,1800000.000,1900000.000,1795000.000,1999000.000,2322500.000,1897000.000,2000000.000,2000000.000,1795000.000,1772500.000,1897000.000,1795000.000,2000000.000,2472500.000,2225000.000,2522500.000,2522500.000,2522500.000,2595000.000,1695000.000,2797500.000,2122500.000,2995000.000,2797500.000,2922500.000,1995000.000,2385000.000,2995000.000,2995000.000,3247500.000,3575000.000,3247500.000,3200000.000,3025000.000,3460000.000,3300000.000,3200000.000,3200000.000,3200000.000,3185000.000,2995000.000,3100000.000,3025000.000,3500000.000,3950000.000,3350000.000,3597500.000,2995000.000,2750000.000,2972500.000,2995000.000,3322500.000,3362500.000,2950000.000,3385000.000,2950000.000,3495000.000,3747000.000,4250000.000,3495000.000,4200000.000,4250000.000,3620000.000,3620000.000,3345000.000,3295000.000,3295000.000,3195000.000,1665000.000,2499000.000,2800000.000,2922500.000,2970000.000,2895000.000,2695000.000,2497000.000,2495000.000,2499000.000,2772500.000,2747500.000,2995000.000,2499500.000,2995000.000,2950000.000,2474500.000,2647000.000,2499000.000,2325000.000,2490000.000,2490000.000,2375000.000,2350000.000,2470000.000,2350000.000,2375000.000,2725000.000,2475000.000,1997000.000,1799500.000,1995000.000,1972500.000,1972500.000,1875000.000,1875000.000,1950000.000,1972500.000,1817500.000,1685000.000,1995000.000,1995000.000,2410000.000,2195000.000,2410000.000,2637500.000,2637500.000,2637500.000,2750000.000,2250000.000,2375000.000,2124500.000,1995000.000,2147000.000,2495000.000,2270000.000,2997500.000,2995000.000,2997500.000,2995000.000,3472500.000,3472500.000,3472500.000,3250000.000,3000000.000,3000000.000,2295000.000,2650000.000,2350000.000
Central Queens,Queens,submarket,230000.000,225000.000,224900.000,225000.000,229000.000,225000.000,225000.000,225000.000,225000.000,229944.000,229000.000,228000.000,229000.000,229000.000,219000.000,219000.000,219000.000,219000.000,219800.000,215000.000,219999.000,219900.000,219000.000,219000.000,219500.000,219999.000,229000.000,238888.000,229000.000,229000.000,229000.000,229000.000,233000.000,239000.000,236500.000,234500.000,239000.000,239000.000,239000.000,239000.000,239000.000,239000.000,239000.000,235000.000,229000.000,238250.000,239000.000,229000.000,239000.000,247500.000,229700.000,230000.000,231500.000,235000.000,239000.000,239900.000,249000.000,257000.000,259000.000,259000.000,259000.000,252500.000,269000.000,269000.000,278588.000,289000.000,285000.000,285000.000,285000.000,289000.000,299000.000,295000.000,299000.000,288500.000,289000.000,299000.000,319000.000,329450.000,329999.000,337000.000,339000.000,349000.000,354000.000,358000.000,358500.000,351500.000,359000.000,359000.000,369000.000,362500.000,349880.000,355000.000,379000.000,369000.000,365000.000,363888.000,369444.000,365000.000,365000.000,360000.000,365000.000,363500.000,365000.000,359000.000,369999.000,375000.000,375000.000,368000.000,375000.000,368000.000,363500.000,369950.000,369000.000,369000.000,369999.000,369000.000,369500.000,368944.000,375000.000,376500.000,375000.000,368944.000,365000.000,359000.000,369000.000,372800.000,370000.000,375000.000,374000.000,371400.000,373400.000,368000.000,365000.000,365000.000,365000.000,368000.000,359000.000,359000.000,359000.000,355000.000,350000.000,350000.000,349000.000,348944.000,349000.000,349000.000,350000.000,359000.000,350000.000,349000.000,349000.000,349000.000,349000.000,350000.000,358000.000,350000.000
Chelsea,Manhattan,neighborhood,735000.000,799000.000,762000.000,749000.000,725000.000,699500.000,699500.000,642000.000,675000.000,675000.000,675000.000,670000.000,649000.000,579000.000,579000.000,618000.000,649000.000,647000.000,629000.000,612500.000,624000.000,649000.000,670000.000,649000.000,634500.000,650000.000,675000.000,695000.000,679000.000,675000.000,679000.000,649750.000,649000.000,674500.000,675000.000,654750.000,677000.000,599000.000,719000.000,749000.000,772000.000,799000.000,777500.000,740000.000,725000.000,787000.000,800000.000,862000.000,800000.000,699000.000,699000.000,754500.000,762000.000,782500.000,759000.000,669000.000,785000.000,850000.000,850000.000,875000.000,869000.000,845000.000,872000.000,899500.000,995000.000,1195000.000,1195000.000,1099000.000,1097000.000,1037500.000,959000.000,987500.000,899500.000,995000.000,1099000.000,997000.000,987500.000,915000.000,945000.000,919000.000,895000.000,900000.000,995000.000,999000.000,985000.000,990000.000,1024500.000,992500.000,990000.000,899999.000,895000.000,895000.000,895000.000,895000.000,885000.000,967500.000,950000.000,895000.000,921500.000,975000.000,985000.000,949590.000,949590.000,975000.000,922500.000,949000.000,885000.000,899000.000,850000.000,895000.000,880000.000,949000.000,997500.000,995000.000,962500.000,939000.000,895000.000,875000.000,869000.000,912000.000,885000.000,842500.000,875000.000,869000.000,869000.000,999950.000,925000.000,869900.000,860000.000,849000.000,800000.000,800000.000,787000.000,770000.000,782500.000,770000.000,699000.000,775000.000,754000.000,780000.000,804500.000,875000.000,975000.000,885000.000,825000.000,825000.000,912000.000,957500.000,995000.000,997000.000,1075000.000,995000.000,1062500.000,985000.000,899000.000,899000.000
Chinatown,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City Island,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Civic Center,Manhattan,neighborhood,529000.000,539000.000,545000.000,644000.000,604500.000,,570000.000,565000.000,,,,,,560000.000,560000.000,560000.000,,,,,,,,,529000.000,,527500.000,527500.000,535000.000,527500.000,493500.000,518500.000,529500.000,529500.000,560000.000,560000.000,587000.000,595000.000,618000.000,618000.000,618000.000,,610000.000,584000.000,589000.000,625000.000,650000.000,722500.000,722500.000,675000.000,700000.000,707500.000,,,,,,,,,,,,,,,,,,,,,,,,,,877000.000,,,,,,,,,,824500.000,,,757000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872500.000,849000.000,870000.000,,,,,,,,829000.000,817000.000,,829000.000,829000.000,805000.000,802000.000,798500.000,798000.000,
Clearview,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222450.000,222450.000,,177500.000,155000.000,,,,,,,,,170000.000,170000.000,205000.000,154944.000,139444.000,,,,,,,,,,,,,,,,,,,299500.000,,,,,,303444.000,,,,,,,,,,,,,,,,,,,,,,,315000.000,327500.000,325000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342500.000,302500.000,
Clinton Hill,Brooklyn,neighborhood,330000.000,339000.000,325000.000,339000.000,327000.000,323750.000,325000.000,325000.000,325000.000,317000.000,315000.000,310000.000,312500.000,319000.000,312500.000,322500.000,319000.000,319500.000,309000.000,299000.000,304500.000,309000.000,304500.000,304500.000,299500.000,299000.000,299000.000,299000.000,310000.000,325000.000,359000.000,399000.000,410000.000,410000.000,384750.000,349000.000,349000.000,380000.000,380000.000,359000.000,385000.000,404000.000,387000.000,390000.000,395000.000,432500.000,437000.000,399000.000,409000.000,425000.000,425000.000,439500.000,449000.000,465000.000,465000.000,415000.000,407000.000,454500.000,475000.000,499000.000,489000.000,515000.000,515000.000,515000.000,515000.000,499000.000,499000.000,519000.000,525000.000,520000.000,526250.000,549500.000,549500.000,550000.000,575000.000,565000.000,565000.000,560000.000,529500.000,550000.000,625000.000,599000.000,650000.000,579000.000,602000.000,632000.000,662500.000,689000.000,627250.000,619000.000,619000.000,621500.000,650000.000,624250.000,624000.000,610000.000,649750.000,657500.000,675000.000,621750.000,599000.000,624500.000,624500.000,645000.000,675000.000,630000.000,612500.000,599000.000,675000.000,675000.000,634500.000,629000.000,629000.000,650000.000,604500.000,599000.000,599000.000,599000.000,632000.000,629000.000,635000.000,625000.000,630000.000,625000.000,625000.000,629000.000,659000.000,629000.000,647000.000,665000.000,665000.000,669999.000,635000.000,650000.000,650000.000,650000.000,624000.000,650000.000,627500.000,630000.000,630000.000,610000.000,627500.000,599999.000,600000.000,665000.000,699000.000,677000.000,689000.000,699000.000,699000.000,679000.000,699000.000,712000.000,699000.000,692950.000
Co-op City,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobble Hill,Brooklyn,neighborhood,499000.000,502000.000,499000.000,487000.000,505000.000,,,,,615000.000,799000.000,649000.000,799000.000,624000.000,599000.000,599000.000,599000.000,612000.000,,,,464500.000,460000.000,460000.000,460000.000,460000.000,563250.000,625000.000,522450.000,485000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124500.000,875000.000,,,802500.000,675000.000,675000.000,,,,799000.000,1115000.000,799000.000,774500.000,774500.000,,,,,,,,,1195000.000,775000.000,,,,,697000.000,711000.000,723000.000,,,,,,694000.000,,,,,747500.000,747500.000,,,,,747500.000,747500.000,749500.000,750000.000,750000.000,750000.000,754500.000,1450000.000,,,,,,,767000.000,720000.000,799000.000,865000.000,950000.000,842000.000,885000.000,822500.000,912500.000,854500.000,849000.000,999000.000,897000.000,,,,824500.000,,,,,,,,847500.000,,,,,,
College Point,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columbia St Waterfront District,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concourse,Bronx,neighborhood,179950.000,184900.000,185000.000,185000.000,189000.000,185000.000,184950.000,185000.000,185000.000,170250.000,169500.000,169500.000,169000.000,169250.000,169000.000,169250.000,169250.000,172250.000,175000.000,169000.000,169000.000,169500.000,168500.000,169500.000,170000.000,170000.000,170000.000,168000.000,168000.000,156000.000,152500.000,156000.000,148000.000,144000.000,139500.000,149000.000,147000.000,152000.000,155000.000,160000.000,165000.000,160000.000,155000.000,154000.000,151450.000,151450.000,153000.000,155000.000,159990.000,159990.000,160000.000,151450.000,167500.000,151450.000,160000.000,172000.000,172000.000,172000.000,170000.000,170000.000,170000.000,179000.000,172000.000,165000.000,194500.000,199000.000,199000.000,187000.000,185000.000,199000.000,199000.000,199000.000,217000.000,207000.000,219000.000,219000.000,219000.000,222000.000,232000.000,232000.000,225000.000,222000.000,222000.000,227000.000,237000.000,202500.000,245000.000,269000.000,247000.000,245000.000,247000.000,280000.000,314450.000,299000.000,292250.000,282750.000,269000.000,257000.000,274000.000,285000.000,277000.000,285250.000,299000.000,299000.000,289000.000,269000.000,272000.000,255500.000,272000.000,277000.000,299000.000,299000.000,299000.000,299000.000,310000.000,329000.000,329000.000,300000.000,300000.000,300000.000,295000.000,299500.000,299000.000,319995.000,319995.000,299000.000,287500.000,287500.000,290000.000,285000.000,285000.000,297450.000,295000.000,299900.000,349000.000,342000.000,349000.000,302450.000,291950.000,289000.000,289000.000,277000.000,275000.000,277000.000,275000.000,275000.000,277000.000,300000.000,300000.000,310000.000,299900.000,294500.000,299900.000,299000.000,299000.000,299450.000
Coney Island,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335000.000,332500.000,287500.000,287500.000,290000.000,282495.000,285000.000,269500.000,260000.000,260000.000,259500.000,254500.000,259000.000,259950.000,262500.000,282000.000,282000.000,259900.000,349000.000,355000.000,355000.000,,337000.000,344500.000,309500.000,274900.000,271950.000,294000.000,345000.000,345000.000,345000.000,340000.000,340000.000,325750.000,337500.000,369000.000,350000.000,360000.000,355000.000,350000.000,360000.000,374500.000,360000.000,359500.000,379000.000,379000.000,389000.000,399000.000,399000.000,399000.000,394000.000,392750.000,389000.000,386250.000,379000.000,377500.000,382000.000,377500.000,364000.000,368500.000,368000.000,359000.000,349500.000,354000.000,352000.000,363000.000,344000.000,344000.000,332500.000,329500.000,330000.000,330000.000,340000.000,330000.000,335000.000,345000.000,359000.000,339000.000,349000.000,349000.000,349000.000,349000.000,349000.000,354000.000,349000.000,369000.000,364450.000,372000.000,372000.000,378000.000,384000.000,389000.000,397000.000,392000.000,392000.000,389000.000,392000.000,380000.000,377000.000,389000.000,379500.000,379500.000,379000.000,382500.000,382500.000,385000.000,377000.000,379000.000,379000.000,375000.000,375000.000,387000.000,389000.000,389000.000,389000.000,385000.000,374950.000,369950.000
Corona,Queens,neighborhood,,,,,,,,,,,,,,,,,,,137500.000,,,,,,,,,,,,,,,,,,,,,129700.000,127250.000,127250.000,129700.000,134950.000,147500.000,,,,,,,,161000.000,,,,,,,135000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228500.000,,,,,,,,,,,,,,,,,266750.000,,,,,,,,,,,,244750.000,,,,,,,,,245000.000,252000.000,,,245000.000,240000.000,240000.000,,,,,,,254500.000,,,,,
Country Club,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crotona Park East,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crown Heights,Brooklyn,neighborhood,249500.000,249000.000,199500.000,219000.000,219000.000,,,,,250000.000,234000.000,,,249500.000,249500.000,266500.000,266500.000,254500.000,259000.000,250000.000,254500.000,266500.000,266500.000,266500.000,,259000.000,259000.000,274000.000,274500.000,249500.000,254500.000,266500.000,279000.000,274000.000,259000.000,254000.000,266500.000,,,287000.000,287000.000,,,,,,,,,,,,,320000.000,367000.000,359000.000,325000.000,387000.000,399000.000,,,,,450000.000,485000.000,485000.000,530000.000,495000.000,495000.000,389500.000,447000.000,475000.000,440000.000,419500.000,482500.000,482500.000,497000.000,497000.000,422000.000,524500.000,500000.000,450000.000,440000.000,349000.000,349000.000,349000.000,362000.000,325000.000,325000.000,325000.000,325000.000,299000.000,258000.000,254000.000,479000.000,389000.000,372000.000,372000.000,282000.000,300000.000,334888.000,414500.000,429000.000,435000.000,429000.000,425000.000,429000.000,419000.000,422000.000,419000.000,445000.000,499000.000,509000.000,457944.000,462444.000,495000.000,497000.000,495000.000,499000.000,499000.000,464000.000,464000.000,464000.000,464000.000,427500.000,429999.000,429999.000,427500.000,420000.000,425000.000,415000.000,415000.000,412000.000,355000.000,379000.000,387000.000,364999.000,376500.000,395000.000,395000.000,395000.000,400000.000,400000.000,415000.000,400000.000,350000.000,355000.000,352000.000,362250.000,339000.000,354750.000,369500.000,359750.000,354500.000,354500.000,364250.000
DUMBO,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ditmas Park,Brooklyn,neighborhood,349000.000,349000.000,347000.000,325000.000,317000.000,299000.000,325000.000,315000.000,339000.000,329000.000,344000.000,349000.000,299000.000,289000.000,299000.000,299000.000,310000.000,315000.000,289000.000,279000.000,284000.000,268000.000,273500.000,266500.000,273500.000,265000.000,265000.000,259000.000,268000.000,268000.000,254000.000,265000.000,268000.000,266500.000,299000.000,266500.000,259000.000,255000.000,255000.000,284000.000,310000.000,290000.000,305000.000,320000.000,325000.000,305000.000,297000.000,279000.000,315000.000,394000.000,397000.000,395000.000,399000.000,389000.000,312000.000,399000.000,399000.000,399000.000,435000.000,424000.000,384000.000,389000.000,399000.000,469000.000,445000.000,397000.000,450000.000,419000.000,440000.000,465000.000,445000.000,437000.000,426250.000,453250.000,469000.000,425000.000,432000.000,432000.000,410000.000,395000.000,420000.000,420000.000,447000.000,469000.000,447000.000,,450000.000,425000.000,425000.000,465000.000,439000.000,489000.000,,579000.000,482000.000,482000.000,485000.000,485000.000,485000.000,499999.000,549000.000,534500.000,560000.000,510000.000,502500.000,490000.000,497000.000,492000.000,492000.000,480000.000,475000.000,462500.000,485000.000,435000.000,399000.000,435000.000,500000.000,539500.000,527000.000,512000.000,514000.000,494000.000,450000.000,450000.000,454500.000,459000.000,498000.000,499000.000,519000.000,485000.000,430000.000,419500.000,419500.000,419000.000,459500.000,490000.000,475000.000,465000.000,435000.000,457500.000,439000.000,449500.000,449900.000,449450.000,447000.000,462500.000,447500.000,450000.000,539000.000,550000.000,460000.000,507500.000,494950.000,499900.000,455000.000,550000.000
Douglaston,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246000.000,247500.000,,,,,,,,,,,,,,,,
Downtown Brooklyn,Brooklyn,neighborhood,359000.000,334500.000,322500.000,329500.000,335000.000,325000.000,335000.000,330000.000,325000.000,324000.000,322000.000,319000.000,314250.000,319000.000,316750.000,310000.000,310000.000,310000.000,314500.000,310000.000,325000.000,325000.000,325000.000,325000.000,327000.000,325000.000,300000.000,299950.000,299000.000,299000.000,294500.000,287000.000,315000.000,337000.000,320000.000,362000.000,375000.000,343940.000,348880.000,330000.000,379000.000,375000.000,370000.000,415000.000,399000.000,391000.000,382000.000,328000.000,362500.000,369000.000,389000.000,487000.000,400000.000,400000.000,415000.000,410000.000,415000.000,405000.000,439000.000,489000.000,419000.000,499000.000,510000.000,609000.000,589000.000,549000.000,510000.000,525000.000,499000.000,497000.000,497000.000,499000.000,489000.000,479500.000,475000.000,497000.000,519000.000,519000.000,592000.000,564500.000,549000.000,537000.000,542000.000,519000.000,588750.000,549500.000,539000.000,549500.000,559000.000,554250.000,712500.000,794000.000,745000.000,680000.000,649000.000,642500.000,657000.000,665000.000,925000.000,1192935.000,907800.000,1104495.000,1047728.000,995000.000,1045728.000,907800.000,1143188.000,991928.000,1150725.000,995000.000,1149585.000,1135000.000,1150725.000,1058910.000,1150725.000,1120820.000,1196955.000,936050.000,907800.000,936050.000,1186905.000,1154415.000,1150725.000,1171000.000,1160863.000,1124840.000,899000.000,850000.000,899000.000,825000.000,899000.000,873120.000,799250.000,760000.000,682000.000,675000.000,777500.000,648000.000,725000.000,668500.000,615000.000,661500.000,599000.000,585000.000,687000.000,645000.000,750000.000,764000.000,584000.000,675000.000,589000.000,625000.000,685000.000,659000.000,699000.000,694000.000
